,ID,int_rc
212,10213,0.04242656238377095
213,10214,0.020005733418674936
214,10215,0.16015250980854034
215,10216,0.1296248883008957
216,10217,0.028334867656230927
217,10218,0.06167948290705681
218,10219,0.14767591655254364
219,10220,0.1354747712612152
220,10221,0.15911072492599487
221,10222,0.15014035999774933
222,10223,0.1815214902162552
223,10224,0.166494682431221
224,10225,0.06788179695606232
225,10226,0.024428130108863116
226,10227,0.16840431094169617
227,10228,0.06446597024798394
228,10229,0.030167047381401062
229,10230,0.025219093058258295
230,10231,0.15383587777614594
231,10232,0.13248158991336823
232,10233,0.02727409403771162
233,10234,0.12012350559234619
234,10235,0.1655450314283371
235,10236,0.02375313451513648
236,10237,0.04635188214480877
237,10238,0.025100885406136513
238,10239,0.14071495831012726
239,10240,0.1370212733745575
240,10241,0.17190676927566528
241,10242,0.18947859108448029
242,10243,0.16053825616836548
243,10244,0.022724775345996023
244,10245,0.020183153053512797
245,10246,0.17969654500484467
246,10247,0.16289904713630676
247,10248,0.17598821222782135
248,10249,0.1563456952571869
249,10250,0.10585692524909973
250,10251,0.06035209864377976
251,10252,0.02000079418691712
252,10253,0.17926175892353058
253,10254,0.1697925627231598
254,10255,0.06433998048305511
255,10256,0.021571093685925007
256,10257,0.1532258838415146
257,10258,0.18159502744674683
258,10259,0.11537095904350281
259,10260,0.13357248902320862
260,10261,0.03230712607502938
261,10262,0.17067521810531616
262,10263,0.11979994922876358
263,10264,0.02836760364472866
264,10265,0.022126567298546434
265,10266,0.02828697718679905
266,10267,0.11637632548809052
267,10268,0.05795626759529114
268,10269,0.15118737518787384
269,10270,0.11274310201406479
270,10271,0.13644851744174957
271,10272,0.03695121265947819
272,10273,0.17300067842006683
273,10274,0.164299875497818
274,10275,0.1643645167350769
275,10276,0.020326880486682058
276,10277,0.1115150973200798
277,10278,0.020097522810392548
278,10279,0.06920797795057297
279,10280,0.17308323085308075
280,10281,0.15038993954658508
281,10282,0.02077302090357989
282,10283,0.12858770787715912
283,10284,0.1757017821073532
284,10285,0.020170471641467885
285,10286,0.040342845469713215
286,10287,0.1621735543012619
287,10288,0.02134023802820593
288,10289,0.15741802752017975
289,10290,0.06408926844596863
290,10291,0.1773727983236313
291,10292,0.04750156074762345
292,10293,0.05200880810618401
293,10294,0.1630139797925949
294,10295,0.16558314859867096
295,10296,0.03898468658328057
296,10297,0.1681334525346756
297,10298,0.0683608278632164
298,10299,0.024928691778331995
299,10300,0.09595578163862228
300,10301,0.021697460422292352
301,10302,0.032009829282760624
302,10303,0.036638353466987614
303,10304,0.18341974914073944
304,10305,0.09316201508045197
305,10306,0.17662791907787323
306,10307,0.057187721580266956
307,10308,0.11325249075889587
308,10309,0.19282729923725128
309,10310,0.03004886720329523
310,10311,0.1397346407175064
311,10312,0.12828321754932404
312,10313,0.14909470081329346
313,10314,0.14422883093357086
314,10315,0.05474974632263184
315,10316,0.020022252590497374
316,10317,0.020010578983165033
317,10318,0.020503052317071706
318,10319,0.03467666029930115
319,10320,0.08261076360940933
320,10321,0.04602341026067734
321,10322,0.0862007662653923
322,10323,0.12869487702846527
323,10324,0.044960061535239224
324,10325,0.10204349458217621
325,10326,0.12763553857803345
326,10327,0.15077286958694458
327,10328,0.16212263703346252
328,10329,0.16246430575847626
329,10330,0.17274898290634155
330,10331,0.1578865498304367
331,10332,0.03343008037656546
332,10333,0.02811099447309971
333,10334,0.15064021944999695
334,10335,0.02184423162136227
335,10336,0.17043815553188324
336,10337,0.14012108743190765
337,10338,0.03305643003433943
338,10339,0.12562359869480133
339,10340,0.02039161992026493
340,10341,0.14385037124156952
341,10342,0.028126657456159592
342,10343,0.17588429152965546
343,10344,0.0651161339879036
344,10345,0.1634603589773178
345,10346,0.0787830725312233
346,10347,0.022163061872124672
347,10348,0.02009036394476425
348,10349,0.17667382955551147
349,10350,0.020034148572012783
350,10351,0.026233253050595522
351,10352,0.16791965067386627
352,10353,0.14730867743492126
353,10354,0.025897559225559235
354,10355,0.029238689206540585
355,10356,0.020159786024596543
356,10357,0.17557930946350098
357,10358,0.13084132969379425
358,10359,0.06446272924542427
359,10360,0.035736607834696774
360,10361,0.06061884015798569
361,10362,0.1476505845785141
362,10363,0.1775812953710556
363,10364,0.1617065668106079
364,10365,0.031107714846730233
365,10366,0.14237292110919952
366,10367,0.17199799418449402
367,10368,0.14312103390693665
368,10369,0.021102267648093403
369,10370,0.06734863340854645
370,10371,0.16072885692119598
371,10372,0.025041984841227532
372,10373,0.05353969380259514
373,10374,0.027098081521689892
374,10375,0.1347379982471466
375,10376,0.029966660290956498
376,10377,0.03631753332912922
377,10378,0.10153143107891083
378,10379,0.11232557892799377
379,10380,0.1748580038547516
380,10381,0.1676296889781952
381,10382,0.1672360748052597
382,10383,0.14891290664672852
383,10384,0.11721070855855942
384,10385,0.18301276862621307
385,10386,0.1574590504169464
386,10387,0.14076100289821625
387,10388,0.16038541495800018
388,10389,0.12071357667446136
389,10390,0.053744614571332935
390,10391,0.020135767317260616
391,10392,0.17539004981517792
392,10393,0.07512440532445908
393,10394,0.14523236453533173
394,10395,0.13734011352062225
395,10396,0.15517325699329376
396,10397,0.06295941025018692
397,10398,0.16302244365215302
398,10399,0.0387486968934536
399,10400,0.06786540195345879
400,10401,0.03510120462626219
401,10402,0.1513361632823944
402,10403,0.10692848265171051
403,10404,0.03887184567749501
404,10405,0.1583787053823471
405,10406,0.0813390463590622
406,10407,0.020518404529429973
407,10408,0.1292063295841217
408,10409,0.1365724802017212
409,10410,0.17576459050178528
410,10411,0.14237290620803833
411,10412,0.02200238125398755
412,10413,0.13509893417358398
413,10414,0.13967859745025635
414,10415,0.03420506834983826
415,10416,0.04147533372044564
416,10417,0.021862205914221704
417,10418,0.11231551319360733
418,10419,0.149382084608078
419,10420,0.16742800176143646
420,10421,0.1783861517906189
421,10422,0.035973746776580814
422,10423,0.12410431355237961
423,10424,0.06298930987715722
424,10425,0.07763588428497314
425,10426,0.1607128232717514
426,10427,0.1559332311153412
427,10428,0.059048257768154144
428,10429,0.16032429039478302
429,10430,0.1460248976945877
430,10431,0.18262173235416412
431,10432,0.16294685006141663
432,10433,0.03072779204696417
433,10434,0.028511745370924473
434,10435,0.02001367191271129
435,10436,0.09303219616413116
436,10437,0.020531101948581636
437,10438,0.144461527466774
438,10439,0.020638291065115482
439,10440,0.13722380995750427
440,10441,0.022970315283164382
441,10442,0.026855130661278964
442,10443,0.16968058049678802
443,10444,0.020572885910514743
444,10445,0.13802479207515717
445,10446,0.16745294630527496
446,10447,0.06391379237174988
447,10448,0.17312011122703552
448,10449,0.1443748027086258
449,10450,0.028795476518571377
450,10451,0.16452421247959137
451,10452,0.06732722371816635
452,10453,0.0633037355542183
453,10454,0.1688697636127472
454,10455,0.14614424109458923
455,10456,0.16478180885314941
456,10457,0.024070321563631297
457,10458,0.13028331100940704
458,10459,0.02190743338316679
459,10460,0.058586910814046864
460,10461,0.020006086276243878
461,10462,0.022590708201751113
462,10463,0.1782522350549698
463,10464,0.03650387048721314
464,10465,0.17214123904705048
465,10466,0.02221605016849935
466,10467,0.0585921448469162
467,10468,0.15216368436813354
468,10469,0.020659663695842028
469,10470,0.15960946679115295
470,10471,0.02007615460344823
471,10472,0.027212771568447352
472,10473,0.17482905089855194
473,10474,0.03174299605190754
474,10475,0.15322154760360718
475,10476,0.17570224404335022
476,10477,0.16923685371875763
477,10478,0.03548085547983647
478,10479,0.06348367780447006
479,10480,0.026917559541761876
480,10481,0.030305089876055718
481,10482,0.17518728971481323
482,10483,0.020310281378915534
483,10484,0.17570020258426666
484,10485,0.0431583621352911
485,10486,0.07516643404960632
486,10487,0.07126481086015701
487,10488,0.026832482293248177
488,10489,0.16396814584732056
489,10490,0.0201338738220511
490,10491,0.07283931225538254
491,10492,0.16288304328918457
492,10493,0.1716563105583191
493,10494,0.14077651500701904
494,10495,0.022277254592627287
495,10496,0.1488029807806015
496,10497,0.166429340839386
497,10498,0.16682197153568268
498,10499,0.03795181259512902
499,10500,0.16028665006160736
500,10501,0.02013363201287575
501,10502,0.02081867480184883
502,10503,0.12881995737552643
503,10504,0.030497205890715123
504,10505,0.1381518691778183
505,10506,0.15380842983722687
506,10507,0.02296245818026364
507,10508,0.03795230805873871
508,10509,0.02427147839218378
509,10510,0.16124574840068817
510,10511,0.16775822639465332
511,10512,0.05038485907018185
512,10513,0.06974417388439179
513,10514,0.020927765504457057
514,10515,0.17182549834251404
515,10516,0.1533021330833435
516,10517,0.1663087010383606
517,10518,0.028077957667410374
518,10519,0.1594773828983307
519,10520,0.13294970989227295
520,10521,0.038791828304529194
521,10522,0.1584278643131256
522,10523,0.11591062694787979
523,10524,0.06701035469770432
524,10525,0.024671321716159583
525,10526,0.11362460255622864
526,10527,0.020001914011363624
527,10528,0.17825374007225037
528,10529,0.04914763242006302
529,10530,0.0404603485763073
530,10531,0.07393373548984528
531,10532,0.18326613306999207
532,10533,0.15073451399803162
533,10534,0.1680292934179306
534,10535,0.020059624660934788
535,10536,0.1252371072769165
536,10537,0.024239521455019713
537,10538,0.1539730429649353
538,10539,0.048996495530009274
539,10540,0.1695229858160019
540,10541,0.020466929748654366
541,10542,0.1670817881822586
542,10543,0.03270791701972485
543,10544,0.14026503264904022
544,10545,0.15424026548862457
545,10546,0.0254612890817225
546,10547,0.11636561155319214
547,10548,0.16379114985466003
548,10549,0.02000255537315752
549,10550,0.176405668258667
550,10551,0.13124382495880127
551,10552,0.030158076882362366
552,10553,0.1722327172756195
553,10554,0.17502260208129883
554,10555,0.05507238999009133
555,10556,0.020067354310886003
556,10557,0.1615808755159378
557,10558,0.17134810984134674
558,10559,0.15790648758411407
559,10560,0.152162566781044
560,10561,0.024880884662270546
561,10562,0.13976913690567017
562,10563,0.146904855966568
563,10564,0.021001567346975208
564,10565,0.16629359126091003
565,10566,0.18208299577236176
566,10567,0.027533984258770943
567,10568,0.18556839227676392
568,10569,0.02834637973457575
569,10570,0.13637129962444305
570,10571,0.15752646327018738
571,10572,0.16946941614151
572,10573,0.17113175988197327
573,10574,0.024935942590236664
574,10575,0.020001892928708003
575,10576,0.020188473000889644
576,10577,0.15494002401828766
577,10578,0.10487902909517288
578,10579,0.13029800355434418
579,10580,0.14191295206546783
580,10581,0.021435571699403227
581,10582,0.020088693988800515
582,10583,0.09314724057912827
583,10584,0.12047901749610901
584,10585,0.16546420753002167
585,10586,0.03237853150814772
586,10587,0.026755882408469916
587,10588,0.04408970706164837
588,10589,0.05641224980354309
589,10590,0.15388862788677216
590,10591,0.16319100558757782
591,10592,0.17313900589942932
592,10593,0.17465883493423462
593,10594,0.1653219312429428
594,10595,0.12388520687818527
595,10596,0.023204005770385266
596,10597,0.10935398936271667
597,10598,0.08850668370723724
598,10599,0.1641785353422165
599,10600,0.020303202570648864
600,10601,0.14249107241630554
601,10602,0.033251841068267826
602,10603,0.024124969244003296
603,10604,0.16193611919879913
604,10605,0.021869284082204104
605,10606,0.14443190395832062
606,10607,0.02927555188536644
607,10608,0.1497841626405716
608,10609,0.18360388278961182
609,10610,0.05564263135194779
610,10611,0.1478314995765686
611,10612,0.15855979919433594
612,10613,0.023868249943479896
613,10614,0.11337482929229736
614,10615,0.1671181470155716
615,10616,0.11368979513645172
616,10617,0.02034490236430429
617,10618,0.09065016359090805
618,10619,0.09181638807058334
619,10620,0.16489772498607635
620,10621,0.0231064348295331
621,10622,0.06100792855024338
622,10623,0.024867364652454853
623,10624,0.13191767036914825
624,10625,0.06276446580886841
625,10626,0.09968162328004837
626,10627,0.02009572194539942
627,10628,0.16004875302314758
628,10629,0.17194318771362305
629,10630,0.17262111604213715
630,10631,0.020158491369802505
631,10632,0.13544131815433502
632,10633,0.07519036531448364
633,10634,0.06314875230193139
634,10635,0.09788750112056732
635,10636,0.031949129402637486
636,10637,0.053553566783666615
637,10638,0.08878936618566513
638,10639,0.020622459745500237
639,10640,0.036784664243459705
640,10641,0.16775964200496674
641,10642,0.16087375581264496
642,10643,0.17919676005840302
643,10644,0.020384963437682018
644,10645,0.020904631684534252
645,10646,0.11415553838014603
646,10647,0.021620261231437326
647,10648,0.13450142741203308
648,10649,0.02467292731627822
649,10650,0.05244312435388565
650,10651,0.07289184629917145
651,10652,0.023818886820226908
652,10653,0.05940995037555695
653,10654,0.022984982216730714
654,10655,0.0890478566288948
655,10656,0.16469554603099823
656,10657,0.17375165224075317
657,10658,0.07792030274868011
658,10659,0.02249685230664909
659,10660,0.029845086373388768
660,10661,0.027089335937052966
661,10662,0.1108451783657074
662,10663,0.17732588946819305
663,10664,0.08552682399749756
664,10665,0.020004510494818533
665,10666,0.028082333952188492
666,10667,0.02850343145430088
667,10668,0.06689875572919846
668,10669,0.17006894946098328
669,10670,0.11749371886253357
670,10671,0.0332632302120328
671,10672,0.02319582922384143
672,10673,0.03675858907401562
673,10674,0.1556166410446167
674,10675,0.16984517872333527
675,10676,0.16955852508544922
676,10677,0.046111997663974766
677,10678,0.09548318386077881
678,10679,0.15845921635627747
679,10680,0.034586203731596474
680,10681,0.13126924633979797
681,10682,0.020086480176832993
682,10683,0.1642957329750061
683,10684,0.020747664889786393
684,10685,0.15327776968479156
685,10686,0.023574017202481628
686,10687,0.03403783727437258
687,10688,0.02111848395317793
688,10689,0.16767872869968414
689,10690,0.138808935880661
690,10691,0.14907138049602509
691,10692,0.15762576460838318
692,10693,0.034576152898371224
693,10694,0.15672443807125092
694,10695,0.1543802171945572
695,10696,0.16765564680099487
696,10697,0.045016954168677334
697,10698,0.16865648329257965
698,10699,0.1601545363664627
699,10700,0.1521950662136078
700,10701,0.184184730052948
701,10702,0.12366706877946854
702,10703,0.16211050748825073
703,10704,0.06083793193101883
704,10705,0.17520664632320404
705,10706,0.1731998473405838
706,10707,0.0683735240995884
707,10708,0.1585102677345276
708,10709,0.046571843773126606
709,10710,0.02114430219400674
710,10711,0.1720622032880783
711,10712,0.13792476058006287
712,10713,0.10162250697612762
713,10714,0.020527555122971535
714,10715,0.14002099633216858
715,10716,0.16847188770771027
716,10717,0.16134625673294067
717,10718,0.07705090939998627
718,10719,0.11615563929080963
719,10720,0.09474775940179825
720,10721,0.06626823589205742
721,10722,0.03570406369864941
722,10723,0.023087338525801897
723,10724,0.14447078108787537
724,10725,0.10760907083749771
725,10726,0.024269649274647236
726,10727,0.02432905089110136
727,10728,0.04265948243439198
728,10729,0.17115439474582672
729,10730,0.15873537957668304
730,10731,0.032952323071658615
731,10732,0.1369815468788147
732,10733,0.1155409887433052
733,10734,0.06211233139038086
734,10735,0.183486208319664
735,10736,0.1473587155342102
736,10737,0.17326779663562775
737,10738,0.027013532333076
738,10739,0.1269703358411789
739,10740,0.02547935301437974
740,10741,0.029911928325891495
741,10742,0.16227954626083374
742,10743,0.027292193826287985
743,10744,0.1161603108048439
744,10745,0.020028935764930794
745,10746,0.14839297533035278
746,10747,0.1727706491947174
747,10748,0.14711473882198334
748,10749,0.17631275951862335
749,10750,0.022023549284785986
750,10751,0.1485617458820343
751,10752,0.034364975504577164
752,10753,0.1780974417924881
753,10754,0.052156683057546616
754,10755,0.023625605953857303
755,10756,0.15110568702220917
756,10757,0.024639119375497103
757,10758,0.17547422647476196
758,10759,0.024683441016823054
759,10760,0.11927412450313568
760,10761,0.036004987061023716
761,10762,0.17742608487606049
762,10763,0.15290340781211853
763,10764,0.020805318588390947
764,10765,0.021573979039676488
765,10766,0.1575201004743576
766,10767,0.13989418745040894
767,10768,0.12643426656723022
768,10769,0.02000033654251297
769,10770,0.12842957675457
770,10771,0.020001361618842566
771,10772,0.09700653702020645
772,10773,0.040179312676191334
773,10774,0.03180439628660679
774,10775,0.07544109970331192
775,10776,0.17161262035369873
776,10777,0.053116415143013004
777,10778,0.044062136188149456
778,10779,0.12645769119262695
779,10780,0.16355770826339722
780,10781,0.033880393467843536
781,10782,0.16138452291488647
782,10783,0.060033928602933884
783,10784,0.13548579812049866
784,10785,0.030306647047400475
785,10786,0.15568923950195312
786,10787,0.02109285966027528
787,10788,0.1556234061717987
788,10789,0.12298813462257385
789,10790,0.147096648812294
790,10791,0.04155798301100731
791,10792,0.18592751026153564
792,10793,0.1689377725124359
793,10794,0.06146632179617882
794,10795,0.14417260885238647
795,10796,0.03492544170469046
796,10797,0.12147395312786102
797,10798,0.14890313148498535
798,10799,0.1378391981124878
799,10800,0.026137690506875515
800,10801,0.020235237181186676
801,10802,0.03787230931222439
802,10803,0.02216722395271063
803,10804,0.021945197698660195
804,10805,0.16570131480693817
805,10806,0.1626741588115692
806,10807,0.09849362820386887
807,10808,0.13529671728610992
808,10809,0.1752491295337677
809,10810,0.12545308470726013
810,10811,0.09319047629833221
811,10812,0.15736733376979828
812,10813,0.18269164860248566
813,10814,0.15178899466991425
814,10815,0.020919389072805643
815,10816,0.1584746092557907
816,10817,0.05251993238925934
817,10818,0.02616443855687976
818,10819,0.1745477020740509
819,10820,0.15064160525798798
820,10821,0.035668230131268505
821,10822,0.02071177346399054
822,10823,0.02630623521283269
823,10824,0.021230078865773976
824,10825,0.03831372454762459
825,10826,0.020108937005279586
826,10827,0.02173646630719304
827,10828,0.17228923738002777
828,10829,0.16949644684791565
829,10830,0.05073639422655106
830,10831,0.02352273229509592
831,10832,0.1600412130355835
832,10833,0.05871809646487236
833,10834,0.1818990707397461
834,10835,0.026008589174598456
835,10836,0.133876234292984
836,10837,0.17956629395484924
837,10838,0.04431972697377205
838,10839,0.17277231812477112
839,10840,0.020868059985805303
840,10841,0.1723780483007431
841,10842,0.0656621977686882
842,10843,0.13787393271923065
843,10844,0.1514306664466858
844,10845,0.1519455462694168
845,10846,0.022208195393905044
846,10847,0.16291865706443787
847,10848,0.020003789941047217
848,10849,0.14442044496536255
849,10850,0.16108864545822144
850,10851,0.02037331396015361
851,10852,0.02213883095420897
852,10853,0.020494353414978832
853,10854,0.1427396684885025
854,10855,0.16336986422538757
855,10856,0.026859245244413615
856,10857,0.1332356482744217
857,10858,0.17584431171417236
858,10859,0.020983448000624776
859,10860,0.11930183321237564
860,10861,0.1710215061903
861,10862,0.020656498246826232
862,10863,0.025150724202394486
863,10864,0.02130298314616084
864,10865,0.15917205810546875
865,10866,0.15354496240615845
866,10867,0.03201638206839562
867,10868,0.16882270574569702
868,10869,0.1017942801117897
869,10870,0.020088127868366428
870,10871,0.02002449493877066
871,10872,0.07558687031269073
872,10873,0.14705896377563477
873,10874,0.02072671426460147
874,10875,0.15228591859340668
875,10876,0.1642036736011505
876,10877,0.14603373408317566
877,10878,0.11647254228591919
878,10879,0.042013608366250996
879,10880,0.17588205635547638
880,10881,0.10114668309688568
881,10882,0.17054298520088196
882,10883,0.15234169363975525
883,10884,0.022626121509820223
884,10885,0.17122842371463776
885,10886,0.024248999059200287
886,10887,0.056156955659389496
887,10888,0.02246752053499222
888,10889,0.022225762931630016
889,10890,0.029446712210774422
890,10891,0.15087467432022095
891,10892,0.055660415440797806
892,10893,0.1773335486650467
893,10894,0.16610188782215118
894,10895,0.020996747286990285
895,10896,0.1697334349155426
896,10897,0.15497997403144836
897,10898,0.1373080611228943
898,10899,0.02105655600782484
899,10900,0.143512561917305
900,10901,0.025632254760712386
901,10902,0.03023386511951685
902,10903,0.029308578446507454
903,10904,0.04432124316692353
904,10905,0.020470505881821737
905,10906,0.020108428655948956
906,10907,0.057342734187841415
907,10908,0.07788170129060745
908,10909,0.17499926686286926
909,10910,0.04275531738996506
910,10911,0.06381779581308365
911,10912,0.09043551236391068
912,10913,0.16951608657836914
913,10914,0.029749524295330048
914,10915,0.022773070707917214
915,10916,0.17164698243141174
916,10917,0.033689264655113224
917,10918,0.06595855623483658
918,10919,0.03539272908121348
919,10920,0.048286060318350796
920,10921,0.029099669754505158
921,10922,0.16173064708709717
922,10923,0.167924165725708
923,10924,0.12350871413946152
924,10925,0.04485539205372334
925,10926,0.14128637313842773
926,10927,0.052025601714849476
927,10928,0.17467211186885834
928,10929,0.04076295576989651
929,10930,0.10083869099617004
930,10931,0.16493505239486694
931,10932,0.15875104069709778
932,10933,0.14453789591789246
933,10934,0.051082126796245575
934,10935,0.026177007220685482
935,10936,0.026010700017213822
936,10937,0.15668340027332306
937,10938,0.13576582074165344
938,10939,0.02138595828320831
939,10940,0.17015327513217926
940,10941,0.04826824225485325
941,10942,0.165021151304245
942,10943,0.09225732088088989
943,10944,0.15454994142055511
944,10945,0.1137477234005928
945,10946,0.0709208995103836
946,10947,0.020744132848922164
947,10948,0.1574399620294571
948,10949,0.13739606738090515
949,10950,0.15976928174495697
950,10951,0.025078991409391165
951,10952,0.16126400232315063
952,10953,0.18553434312343597
953,10954,0.05304739996790886
954,10955,0.021945456839166582
955,10956,0.16464762389659882
956,10957,0.02990145280957222
957,10958,0.1757930964231491
958,10959,0.15371091663837433
959,10960,0.14274360239505768
960,10961,0.15646739304065704
961,10962,0.13612531125545502
962,10963,0.02412555690854788
963,10964,0.16633044183254242
964,10965,0.03713137514889241
965,10966,0.03863159984350205
966,10967,0.04316275611519814
967,10968,0.1788051873445511
968,10969,0.06284387081861496
969,10970,0.17880383133888245
970,10971,0.10231522470712662
971,10972,0.09840398281812668
972,10973,0.022940627979114652
973,10974,0.10480188578367233
974,10975,0.03543949823826552
975,10976,0.04804970555007458
976,10977,0.038984621390700344
977,10978,0.1313411295413971
978,10979,0.16081516444683075
979,10980,0.15073131024837494
980,10981,0.14094728231430054
981,10982,0.16849952936172485
982,10983,0.15762440860271454
983,10984,0.020552624056581408
984,10985,0.04681953459978104
985,10986,0.15717735886573792
986,10987,0.02049046549247578
987,10988,0.022427329774945975
988,10989,0.13247285783290863
989,10990,0.05346855893731117
990,10991,0.03098895911127329
991,10992,0.024402900114655495
992,10993,0.11302946507930756
993,10994,0.16287076473236084
994,10995,0.14706096053123474
995,10996,0.10063394159078598
996,10997,0.020583386048674584
997,10998,0.026166724022477866
998,10999,0.05514548391103745
999,11000,0.07951506227254868
