ID,int_rc
10470,0.13939689
10471,0.12
10472,0.12
10473,0.14863026
10474,0.12
10475,0.1367627
10476,0.13331555
10477,0.12
10478,0.12
10479,0.13852595
10480,0.12
10481,0.12
10482,0.13286632
10483,0.12
10484,0.13015904
10485,0.12
10486,0.12
10487,0.12
10488,0.12
10489,0.13558926
10490,0.12
10491,0.12
10492,0.13087499
10493,0.14473422
10494,0.12
10495,0.12
10496,0.12555693
10497,0.12836021
10498,0.13317403
10499,0.12
10500,0.12885122
10501,0.12
10502,0.12
10503,0.12
10504,0.12
10505,0.1256002
10506,0.1359846
10507,0.12
10508,0.12
10509,0.12
10510,0.13613145
10511,0.14907913
10512,0.12
10513,0.12
10514,0.12
10515,0.1396011
10516,0.12049123
10517,0.1336438
10518,0.12
10519,0.12515278
10520,0.12
10521,0.12
10522,0.12
10523,0.12
10524,0.12852894
10525,0.12
10526,0.12
10527,0.12
10528,0.14209662
10529,0.12
10530,0.12
10531,0.12
10532,0.14557096
10533,0.14614516
10534,0.13593048
10535,0.12
10536,0.13837954
10537,0.12
10538,0.13840304
10539,0.12
10540,0.13650995
10541,0.12
10542,0.140255
10543,0.12
10544,0.12317516
10545,0.12
10546,0.12
10547,0.13644706
10548,0.14168787
10549,0.12
10550,0.1393011
10551,0.1315739
10552,0.12
10553,0.15079276
10554,0.14107017
10555,0.12
10556,0.12
10557,0.14093989
10558,0.13576151
10559,0.14046593
10560,0.12054061
10561,0.12
10562,0.14156763
10563,0.14228778
10564,0.12
10565,0.12
10566,0.14869104
10567,0.12
10568,0.15337203
10569,0.12
10570,0.12994274
10571,0.12277084
10572,0.13565153
10573,0.14475073
10574,0.12
10575,0.12
10576,0.12
10577,0.12255134
10578,0.1330923
10579,0.12
10580,0.12948692
10581,0.12
10582,0.12
10583,0.12
10584,0.13014522
10585,0.13986655
10586,0.12
10587,0.12
10588,0.12
10589,0.13181828
10590,0.12759249
10591,0.13949445
10592,0.13983147
10593,0.14670166
10594,0.1369655
10595,0.12472975
10596,0.12
10597,0.12
10598,0.12
10599,0.13698491
10600,0.12
10601,0.12
10602,0.12
10603,0.12
10604,0.13917065
10605,0.12
10606,0.12722787
10607,0.12
10608,0.13857676
10609,0.14762424
10610,0.12
10611,0.13603894
10612,0.13461877
10613,0.12
10614,0.12
10615,0.13678774
10616,0.1362019
10617,0.12
10618,0.14263734
10619,0.12
10620,0.13382487
10621,0.12
10622,0.12
10623,0.12
10624,0.14106737
10625,0.12
10626,0.12
10627,0.12
10628,0.12771447
10629,0.14209172
10630,0.13925168
10631,0.12
10632,0.12
10633,0.12
10634,0.12
10635,0.12
10636,0.12
10637,0.12
10638,0.12815444
10639,0.12
10640,0.12
10641,0.14122038
10642,0.13887444
10643,0.12291908
10644,0.12
10645,0.12
10646,0.12
10647,0.12
10648,0.12
10649,0.12
10650,0.12
10651,0.12
10652,0.12
10653,0.12657103
10654,0.12
10655,0.12722354
10656,0.13434361
10657,0.1382393
10658,0.12
10659,0.12
10660,0.12
10661,0.12
10662,0.12394401
10663,0.14520456
10664,0.12
10665,0.12
10666,0.12
10667,0.12
10668,0.12
10669,0.144828
10670,0.12
10671,0.12
10672,0.12
10673,0.12
10674,0.13524869
10675,0.136419
10676,0.13965721
10677,0.12
10678,0.12
10679,0.14132045
10680,0.12
10681,0.12
10682,0.12
10683,0.13361965
10684,0.12
10685,0.1340104
10686,0.12
10687,0.12
10688,0.12
10689,0.14108752
10690,0.13551578
10691,0.12574796
10692,0.13443492
10693,0.12
10694,0.13333632
10695,0.14131491
10696,0.14669368
10697,0.12
10698,0.13149844
10699,0.12
10700,0.1334711
10701,0.13469656
10702,0.13509975
10703,0.14186515
10704,0.12
10705,0.14170843
10706,0.14337918
10707,0.12
10708,0.13789831
10709,0.12
10710,0.12
10711,0.1405277
10712,0.12
10713,0.12
10714,0.12
10715,0.12555248
10716,0.13987544
10717,0.12
10718,0.13838674
10719,0.13304698
10720,0.12
10721,0.12
10722,0.12
10723,0.12
10724,0.123515785
10725,0.12
10726,0.12
10727,0.12
10728,0.13495365
10729,0.12960093
10730,0.12
10731,0.12
10732,0.12845461
10733,0.12
10734,0.12
10735,0.14237505
10736,0.12555434
10737,0.13467035
10738,0.12
10739,0.12907618
10740,0.12
10741,0.12
10742,0.13304298
10743,0.12
10744,0.1314248
10745,0.12
10746,0.12
10747,0.15889935
10748,0.13071442
10749,0.14336894
10750,0.12
10751,0.12
10752,0.12
10753,0.14224297
10754,0.12
10755,0.12
10756,0.12
10757,0.12
10758,0.15521322
10759,0.12
10760,0.12887956
10761,0.12
10762,0.14407629
10763,0.1370829
10764,0.12
10765,0.12
10766,0.13464631
10767,0.12631275
10768,0.13645774
10769,0.12
10770,0.12889408
10771,0.12
10772,0.12
10773,0.12
10774,0.12
10775,0.12
10776,0.14646989
10777,0.12
10778,0.12
10779,0.12
10780,0.141405
10781,0.12
10782,0.14851509
10783,0.12
10784,0.12
10785,0.12
10786,0.12
10787,0.12
10788,0.12
10789,0.12
10790,0.12
10791,0.12
10792,0.14581148
10793,0.13151293
10794,0.12
10795,0.13091682
10796,0.12
10797,0.12639688
10798,0.13549599
10799,0.12961718
10800,0.12
10801,0.12
10802,0.12
10803,0.12
10804,0.12
10805,0.1379397
10806,0.13285767
10807,0.1323878
10808,0.12956922
10809,0.1519594
10810,0.1397364
10811,0.12
10812,0.1358725
10813,0.16426843
10814,0.13176589
10815,0.12
10816,0.13184938
10817,0.12
10818,0.12
10819,0.1419592
10820,0.12
10821,0.12
10822,0.12
10823,0.12
10824,0.12
10825,0.12
10826,0.12
10827,0.12
10828,0.15397178
10829,0.15060095
10830,0.12
10831,0.12
10832,0.13084316
10833,0.12
10834,0.15709387
10835,0.12
10836,0.13841847
10837,0.15056643
10838,0.12
10839,0.14135683
10840,0.12
10841,0.14759582
10842,0.12
10843,0.13308112
10844,0.12355603
10845,0.14532179
10846,0.12
10847,0.1375793
10848,0.12
10849,0.13583381
10850,0.13333611
10851,0.12
10852,0.12
10853,0.12
10854,0.12656158
10855,0.13435814
10856,0.12
10857,0.12
10858,0.14033905
10859,0.12
10860,0.12
10861,0.13413908
10862,0.12
10863,0.12
10864,0.12
10865,0.13601395
10866,0.12
10867,0.12
10868,0.14428698
10869,0.12
10870,0.12
10871,0.12
10872,0.12
10873,0.1359403
10874,0.12
10875,0.12582487
10876,0.13122392
10877,0.13089658
10878,0.1301323
10879,0.12
10880,0.15848069
10881,0.12265503
10882,0.13710216
10883,0.1305104
10884,0.12
10885,0.13826345
10886,0.12
10887,0.12
10888,0.12
10889,0.12
10890,0.12
10891,0.12030553
10892,0.12
10893,0.15542203
10894,0.13827473
10895,0.12
10896,0.14186268
10897,0.13344434
10898,0.12606746
10899,0.12
10900,0.13414936
10901,0.12
10902,0.12
10903,0.12
10904,0.12
10905,0.12
10906,0.12
10907,0.12
10908,0.12
10909,0.15069774
10910,0.12
10911,0.12
10912,0.12
10913,0.1490511
10914,0.12
10915,0.12
10916,0.14519958
10917,0.12
10918,0.12
10919,0.12
10920,0.12
10921,0.12
10922,0.12
10923,0.13279115
10924,0.12458368
10925,0.12
10926,0.12683116
10927,0.12
10928,0.13611096
10929,0.12
10930,0.13124536
10931,0.14855354
10932,0.12
10933,0.15273693
10934,0.12
10935,0.12
10936,0.12
10937,0.13468207
10938,0.13756804
10939,0.12
10940,0.13487996
10941,0.13333715
10942,0.14491175
10943,0.12
10944,0.14038631
10945,0.12
10946,0.12
10947,0.12
10948,0.1505298
10949,0.12976669
10950,0.14120905
10951,0.12
10952,0.13910693
10953,0.15439431
10954,0.12
10955,0.12
10956,0.14192826
10957,0.12
10958,0.15512954
10959,0.14047112
10960,0.1379706
10961,0.13368668
10962,0.13017505
10963,0.12
10964,0.15040164
10965,0.12
10966,0.12
10967,0.12
10968,0.15237062
10969,0.12
10970,0.13988821
10971,0.13352631
10972,0.12
10973,0.12
10974,0.12
10975,0.12
10976,0.12
10977,0.12
10978,0.1225551
10979,0.12
10980,0.13464487
10981,0.1314972
10982,0.14688148
10983,0.14520434
10984,0.12
10985,0.12
10986,0.14470495
10987,0.12
10988,0.12
10989,0.12
10990,0.1255335
10991,0.12
10992,0.12
10993,0.12558459
10994,0.14469442
10995,0.12
10996,0.12
10997,0.12
10998,0.12
10999,0.12
11000,0.14559545
11001,0.1674354
11002,0.12
11003,0.15178636
11004,0.14416014
11005,0.13642459
11006,0.13479494
11007,0.12
11008,0.12
11009,0.12
11010,0.12
11011,0.12
11012,0.13410264
11013,0.12
11014,0.12
11015,0.14290442
11016,0.13489275
11017,0.12
11018,0.12
11019,0.15253513
11020,0.12
11021,0.12
11022,0.14586127
11023,0.12
11024,0.12302687
11025,0.12
11026,0.15849556
11027,0.12703702
11028,0.16577739
11029,0.16094252
11030,0.13533889
11031,0.12
11032,0.12
11033,0.12
11034,0.1413496
11035,0.12
11036,0.15337588
11037,0.14880903
11038,0.1532674
11039,0.12
11040,0.12
11041,0.1305239
11042,0.12
11043,0.12
11044,0.13396089
11045,0.13954443
11046,0.12
11047,0.15373294
11048,0.12
11049,0.12
11050,0.14944872
11051,0.15444435
11052,0.12
11053,0.12857291
11054,0.14869897
11055,0.1446055
11056,0.14772357
11057,0.12
11058,0.14588512
